1.0,140546.63,53209.03,20429.43,0.0,
1.0,183040.0,0.0,31116.8,0.0,
1.0,167070.08,0.0,46665.54,0.0,
1.0,183040.0,0.0,30619.46,0.0,
1.0,140546.88,54054.41,18236.44,0.0,
0.0,86840.0,112320.96,13544.56,0.0,
0.0,149050.69,57364.23,6235.28,0.0,
0.0,82235.56,43352.6,86590.93,0.0,
0.0,182134.81,18574.4,11000.84,0.0,
0.0,198778.0,0.0,12818.24,0.0,
0.0,130457.96,6284.61,73334.31,0.0,
1.0,161044.0,4599.05,43997.82,0.0,
0.0,130481.56,45597.19,33307.68,0.0,
0.0,130457.88,47342.41,31413.52,0.0,
1.0,175345.85,0.0,33357.87,0.0,
1.0,189853.68,7060.31,10941.53,0.0,
1.0,177528.0,0.0,30179.76,0.0,
1.0,173937.49,0.0,33362.65,0.0,
0.0,130434.29,47465.62,29377.94,0.0,
1.0,178526.48,0.0,28694.26,0.0,
0.0,130457.96,43329.66,33299.41,0.0,
1.0,174597.67,0.0,32202.61,0.0,
1.0,190352.67,4455.28,11712.14,0.0,
1.0,165996.75,8054.01,31660.13,0.0,
0.0,130434.23,4461.66,70568.42,0.0,
0.0,130466.56,43708.28,30690.37,0.0,
0.0,188341.62,0.0,16206.24,0.0,
0.0,188348.55,5720.22,10173.43,0.0,
1.0,184914.8,0.0,18491.47,0.0,
0.0,63625.16,41441.44,97799.84,0.0,
0.0,188341.6,2258.63,12252.44,0.0,
0.0,110242.81,16939.01,75533.1,0.0,
0.0,86840.0,102118.8,13390.01,0.0,
1.0,172916.55,0.0,29240.55,0.0,
0.0,188341.64,1109.1,12252.7,0.0,
0.0,188341.62,1068.45,12211.62,0.0,
0.0,149044.63,46800.24,5506.27,0.0,
1.0,183040.0,0.0,18304.0,0.0,
0.0,112441.8,17715.27,71120.05,0.0,
1.0,177343.5,0.0,23901.42,0.0,
1.0,171236.03,0.0,29584.32,0.0,
0.0,196061.3,0.0,4749.91,0.0,
1.0,187094.56,2341.63,11051.55,0.0,
0.0,188341.61,0.0,12119.4,0.0,
0.0,188341.6,0.0,12119.37,0.0,
1.0,171236.02,0.0,29110.14,0.0,
1.0,169197.16,0.0,31139.57,0.0,
0.0,188341.84,1134.34,10799.25,0.0,
0.0,123214.31,4729.13,72242.52,0.0,
0.0,188314.54,0.0,11547.94,0.0,
0.0,112421.46,14978.42,72362.09,0.0,
1.0,172198.0,0.0,27521.88,0.0,
1.0,173453.3,0.0,26017.99,0.0,
0.0,112401.06,45977.26,40829.52,0.0,
0.0,188341.6,0.0,10542.72,0.0,
0.0,188341.6,0.0,10125.04,0.0,
0.0,188341.62,2886.03,6646.21,0.0,
0.0,149044.41,35620.45,13162.31,0.0,
0.0,130466.59,44651.56,22315.92,0.0,
0.0,130481.57,39489.61,27451.83,0.0,
1.0,190243.46,0.0,7105.58,0.0,
1.0,192379.6,0.0,4891.0,0.0,
0.0,197233.84,0.0,0.0,0.0,
0.0,195975.32,0.0,917.32,0.0,
1.0,171071.36,7606.83,18210.2,0.0,
0.0,112441.79,15338.11,68766.28,0.0,
0.0,194566.01,1109.1,819.03,0.0,
1.0,161044.0,0.0,35429.68,0.0,
0.0,112401.07,23572.29,60183.94,0.0,
1.0,184805.62,0.0,11124.0,0.0,
0.0,188314.5,0.0,7310.63,0.0,
1.0,189841.6,444.6,5213.4,0.0,
0.0,135339.78,16309.92,43704.98,0.0,
1.0,171236.0,0.0,24038.9,0.0,
1.0,140370.59,45903.66,8609.1,0.0,
1.0,192379.6,0.0,2484.0,0.0,
0.0,130481.52,25861.6,38477.41,0.0,
0.0,130481.55,14379.84,49657.86,0.0,
1.0,180356.1,0.0,13932.0,0.0,
0.0,188341.62,1131.28,4586.65,0.0,
1.0,189350.0,0.0,4567.0,0.0,
0.0,153932.54,21953.42,18028.73,0.0,
0.0,112421.46,16452.52,64972.13,0.0,
1.0,129148.5,0.0,64687.4,0.0,
1.0,183040.0,0.0,10250.24,0.0,
0.0,112441.83,14869.56,65955.32,0.0,
1.0,164711.0,0.0,28384.07,0.0,
0.0,86840.0,94362.36,11849.25,0.0,
0.0,188341.62,0.0,4609.75,0.0,
0.0,188341.64,0.0,4586.67,0.0,
0.0,188341.62,0.0,4586.66,0.0,
0.0,188341.6,0.0,4586.63,0.0,
0.0,188328.08,0.0,4586.42,0.0,
0.0,185342.48,3627.67,3936.6,0.0,
0.0,78918.0,38068.59,75792.63,0.0,
0.0,182135.01,9688.59,841.15,0.0,
0.0,130466.61,30544.79,31574.4,0.0,
1.0,192379.6,0.0,0.0,0.0,
1.0,192379.6,0.0,0.0,0.0,
1.0,192379.6,0.0,0.0,0.0,
1.0,192379.6,0.0,0.0,0.0,
1.0,171374.32,2173.38,17980.94,0.0,
0.0,188341.6,1109.1,1954.26,0.0,
0.0,89873.18,29069.09,72405.76,0.0,
1.0,191287.06,0.0,0.0,0.0,
0.0,123169.39,3932.02,64004.25,0.0,
0.0,149044.41,35055.93,6941.82,0.0,
0.0,130457.9,11305.4,49075.6,0.0,
1.0,164035.5,0.0,26596.23,0.0,
1.0,189728.71,0.0,702.0,0.0,
0.0,130505.2,5990.5,53807.81,0.0,
0.0,149782.11,8133.35,32355.58,0.0,
1.0,140564.02,11877.35,37551.97,0.0,
0.0,106106.0,69382.3,14442.42,0.0,
1.0,161661.6,619.4,27479.77,0.0,
0.0,130457.95,41304.21,17904.06,0.0,
1.0,163644.0,0.0,25965.05,0.0,
1.0,140546.88,31454.05,17542.3,0.0,
0.0,188341.63,0.0,915.59,0.0,
1.0,171236.09,0.0,17998.64,0.0,
1.0,171236.01,0.0,17963.61,0.0,
0.0,123169.95,45679.84,20149.41,0.0,
0.0,130457.8,2881.68,55339.68,0.0,
0.0,149050.77,13727.48,25885.4,0.0,
1.0,188592.6,0.0,0.0,0.0,
1.0,161044.0,0.0,27437.04,0.0,
1.0,161044.0,0.0,27377.5,0.0,
1.0,176314.14,0.0,12096.0,0.0,
1.0,171236.09,0.0,17123.68,0.0,
1.0,187982.18,0.0,0.0,0.0,
0.0,130481.51,18014.24,38960.95,0.0,
0.0,130457.9,3044.77,53855.93,0.0,
1.0,155276.21,0.0,31931.61,0.0,
1.0,142248.5,0.0,44767.25,0.0,
0.0,130481.54,35508.55,20947.8,0.0,
0.0,149050.76,22203.89,15557.27,0.0,
0.0,130476.4,40102.94,16067.38,0.0,
0.0,130543.29,31740.87,24346.72,0.0,
0.0,112421.41,9252.03,64937.87,0.0,
1.0,176050.04,0.0,10481.51,0.0,
0.0,130466.65,26074.89,29954.29,0.0,
0.0,130481.5,37935.71,18026.19,0.0,
0.0,130505.19,33859.27,22045.83,0.0,
0.0,130466.6,28591.77,27311.59,0.0,
0.0,149044.77,34003.88,3183.09,0.0,
1.0,171044.1,0.0,15147.84,0.0,
0.0,51437.99,37494.51,96685.9,0.0,
0.0,184700.97,0.0,851.04,0.0,
0.0,130476.4,25640.9,29287.06,0.0,
1.0,175345.82,0.0,10017.33,0.0,
0.0,117225.66,20304.62,47786.99,0.0,
0.0,130457.96,4482.84,50364.21,0.0,
0.0,182297.76,845.55,2155.7,0.0,
1.0,159457.99,24685.32,1115.0,0.0,
1.0,141720.27,0.0,43173.11,0.0,
1.0,158223.4,0.0,26661.89,0.0,
0.0,130457.94,18721.14,35382.94,0.0,
1.0,184484.87,0.0,0.0,0.0,
1.0,181718.79,0.0,2646.0,0.0,
0.0,130481.62,46723.27,6969.47,0.0,
1.0,175345.8,0.0,8767.29,0.0,
1.0,155013.0,0.0,28984.15,0.0,
0.0,130457.89,29541.31,23939.28,0.0,
1.0,175170.24,0.0,8758.56,0.0,
1.0,152743.07,0.0,31081.7,0.0,
0.0,67817.57,28681.85,87321.56,0.0,
1.0,183754.57,0.0,0.0,0.0,
1.0,170596.03,0.0,13060.81,0.0,
1.0,159624.81,0.0,23943.72,0.0,
0.0,112401.11,11784.8,59346.05,0.0,
1.0,171236.01,0.0,11986.52,0.0,
1.0,171236.0,0.0,11986.52,0.0,
0.0,111580.9,20803.92,50782.71,0.0,
0.0,135363.4,24191.75,23587.59,0.0,
0.0,94298.49,8265.54,80511.29,0.0,
1.0,171236.01,987.9,10833.97,0.0,
0.0,130504.59,6528.81,45997.68,0.0,
1.0,156312.0,0.0,26573.04,0.0,
1.0,178162.65,0.0,4719.02,0.0,
0.0,130481.57,2713.71,49655.73,0.0,
0.0,130457.95,39050.79,13229.0,0.0,
1.0,168587.21,3880.09,10263.81,0.0,
0.0,149050.75,32809.88,863.57,0.0,
1.0,158885.25,0.0,23833.16,0.0,
1.0,166062.06,0.0,16606.26,0.0,
1.0,166062.03,0.0,16606.21,0.0,
1.0,156312.0,0.0,26236.37,0.0,
0.0,128147.09,28395.71,25920.06,0.0,
1.0,171236.02,0.0,11156.69,0.0,
0.0,149050.72,23653.04,9644.56,0.0,
1.0,173585.32,0.0,8678.78,0.0,
1.0,158400.22,0.0,23759.88,0.0,
1.0,164424.0,17390.97,250.0,0.0,
0.0,117283.28,19945.35,44703.15,0.0,
1.0,172071.52,0.0,9853.64,0.0,
0.0,130466.56,25980.73,25444.5,0.0,
0.0,149050.44,19290.61,13299.52,0.0,
0.0,130457.96,24452.64,26690.3,0.0,
0.0,130457.92,28547.3,22541.64,0.0,
1.0,156312.0,0.0,25202.31,0.0,
0.0,112401.07,20913.39,48131.3,0.0,
0.0,130457.92,46966.4,3979.03,0.0,
0.0,111581.04,2011.7,67696.25,0.0,
0.0,69076.01,32707.29,79426.59,0.0,
0.0,105562.4,10535.32,64971.08,0.0,
0.0,112421.44,13115.5,55507.38,0.0,
0.0,149023.98,17330.37,14569.57,0.0,
1.0,180857.67,0.0,0.0,0.0,
0.0,130505.19,47588.94,2437.42,0.0,
0.0,130457.93,15625.85,34324.97,0.0,
0.0,130457.76,43793.11,6061.8,0.0,
0.0,130466.64,947.48,48528.07,0.0,
1.0,171265.8,0.0,8563.34,0.0,
0.0,112421.43,11725.3,55642.28,0.0,
0.0,149023.97,14130.64,16194.87,0.0,
0.0,112421.38,14005.29,52876.17,0.0,
0.0,130457.93,22935.98,25784.81,0.0,
1.0,178866.8,0.0,0.0,0.0,
1.0,178866.8,0.0,0.0,0.0,
0.0,135363.35,15105.79,28380.79,0.0,
1.0,161966.01,0.0,16810.3,0.0,
1.0,177810.58,0.0,950.0,0.0,
1.0,176138.03,0.0,2268.0,0.0,
0.0,104065.55,63138.82,11196.87,0.0,
0.0,130481.55,27624.39,20278.84,0.0,
1.0,156312.01,0.0,21883.72,0.0,
1.0,173160.17,0.0,4927.5,0.0,
1.0,140546.85,24274.27,13087.88,0.0,
0.0,130466.61,27624.48,19707.47,0.0,
0.0,112421.45,9286.3,55950.06,0.0,
0.0,111601.41,14415.78,51537.32,0.0,
0.0,64386.41,16693.7,96404.64,0.0,
0.0,130481.51,36222.99,10750.22,0.0,
0.0,83511.28,83945.39,9962.4,0.0,
1.0,151554.0,0.0,25764.18,0.0,
1.0,166062.0,0.0,11177.25,0.0,
0.0,153905.73,11747.67,11559.96,0.0,
1.0,161044.01,0.0,16103.56,0.0,
0.0,91486.8,13238.59,72405.43,0.0,
0.0,112421.46,15162.73,49530.66,0.0,
0.0,130505.18,12513.28,33951.59,0.0,
0.0,121630.54,39140.57,16169.43,0.0,
1.0,176930.25,0.0,0.0,0.0,
0.0,149050.74,9009.22,18842.76,0.0,
0.0,130393.9,22429.38,24070.82,0.0,
0.0,149044.96,25914.78,1749.81,0.0,
1.0,146919.0,0.0,29746.49,0.0,
0.0,116442.95,17578.51,42260.91,0.0,
0.0,149044.47,9397.8,17831.68,0.0,
1.0,139868.98,14903.33,21497.8,0.0,
1.0,157240.2,0.0,18867.55,0.0,
1.0,176050.04,0.0,0.0,0.0,
0.0,149023.83,4397.38,22428.34,0.0,
1.0,157127.95,6245.72,12469.32,0.0,
0.0,130481.59,19391.55,25686.52,0.0,
0.0,130466.64,23225.25,21840.4,0.0,
1.0,159418.08,0.0,15941.82,0.0,
1.0,175345.94,0.0,0.0,0.0,
0.0,130466.56,21837.15,22994.92,0.0,
0.0,149050.75,11846.01,14401.68,0.0,
1.0,140748.0,0.0,34397.78,0.0,
0.0,130481.58,16042.98,28518.49,0.0,
1.0,174993.97,0.0,0.0,0.0,
1.0,174377.75,0.0,450.0,0.0,
0.0,146514.88,8310.25,19890.14,0.0,
0.0,130457.94,37331.4,6880.43,0.0,
0.0,130481.59,4353.57,39809.66,0.0,
1.0,174641.62,0.0,0.0,0.0,
1.0,140546.88,20407.79,13637.71,0.0,
0.0,150897.77,15176.1,8517.25,0.0,
0.0,130466.5,23147.3,20954.36,0.0,
1.0,169520.0,0.0,4987.2,0.0,
0.0,130466.6,22127.1,21782.73,0.0,
1.0,174354.27,0.0,0.0,0.0,
0.0,174229.38,0.0,0.0,0.0,
0.0,109749.06,33568.37,30837.81,0.0,
1.0,165839.7,0.0,8292.46,0.0,
0.0,112401.07,12057.76,49607.84,0.0,
0.0,149023.62,22110.48,2894.88,0.0,
0.0,112758.78,23552.64,37643.11,0.0,
1.0,164371.8,0.0,9518.59,0.0,
1.0,145397.21,0.0,28360.45,0.0,
0.0,149103.78,19780.25,4752.68,0.0,
0.0,61214.4,30476.51,81907.27,0.0,
1.0,165289.56,655.32,7603.88,0.0,
0.0,149050.73,9141.05,15288.75,0.0,
0.0,63721.66,16357.45,93158.12,0.0,
0.0,130481.55,17476.9,25182.77,0.0,
0.0,115966.61,43502.56,13560.15,0.0,
0.0,130481.54,23173.73,19224.47,0.0,
0.0,71230.0,0.0,101242.15,0.0,
1.0,153513.84,4943.23,13963.14,0.0,
0.0,135387.05,11848.76,24750.5,0.0,
0.0,149044.41,21856.48,819.02,0.0,
0.0,130457.94,16818.84,24409.25,0.0,
0.0,112441.8,16649.8,42571.98,0.0,
0.0,112421.43,19964.24,39230.58,0.0,
1.0,169572.0,0.0,1994.81,0.0,
0.0,149050.49,8600.22,13812.98,0.0,
1.0,163240.28,1143.54,7065.24,0.0,
0.0,130457.95,27678.4,13272.92,0.0,
1.0,99691.31,0.0,71668.16,0.0,
1.0,154939.5,0.0,16403.96,0.0,
1.0,169572.0,0.0,1521.4,0.0,
0.0,112401.08,16677.51,41951.88,0.0,
0.0,130481.55,10477.85,29920.14,0.0,
0.0,130481.53,15154.59,25139.73,0.0,
0.0,153172.6,5483.94,12092.9,0.0,
0.0,134097.91,26626.3,9980.44,0.0,
1.0,155189.98,0.0,15453.68,0.0,
0.0,69076.0,21434.52,79863.62,0.0,
0.0,130457.96,9086.08,30801.33,0.0,
0.0,110118.84,32981.9,27162.71,0.0,
0.0,130466.58,20619.01,19145.69,0.0,
0.0,112401.08,7430.89,50391.05,0.0,
0.0,131715.02,5201.24,33112.94,0.0,
1.0,159511.95,0.0,10513.63,0.0,
1.0,169941.65,0.0,0.0,0.0,
0.0,96252.08,64426.82,9244.04,0.0,
0.0,149050.78,6220.38,14638.5,0.0,
1.0,156312.0,0.0,13587.12,0.0,
1.0,169572.08,0.0,250.0,0.0,
1.0,169572.06,0.0,250.0,0.0,
1.0,169572.05,0.0,250.0,0.0,
1.0,169572.01,0.0,250.0,0.0,
1.0,169572.0,0.0,250.0,0.0,
1.0,140546.84,8577.69,20692.86,0.0,
1.0,169520.0,0.0,250.0,0.0,
1.0,169520.0,0.0,250.0,0.0,
1.0,168950.01,0.0,405.0,0.0,
0.0,112401.06,14146.45,42776.17,0.0,
0.0,149050.67,12792.88,7391.87,0.0,
1.0,169184.06,0.0,0.0,0.0,
0.0,130434.33,24604.97,14106.1,0.0,
1.0,166457.02,665.91,1941.28,0.0,
0.0,112401.07,36539.49,20015.14,0.0,
1.0,159677.45,0.0,9234.02,0.0,
0.0,130481.53,17991.1,20086.57,0.0,
0.0,149050.77,5110.5,14395.7,0.0,
0.0,135363.35,11417.77,21652.1,0.0,
0.0,112421.44,15679.0,40283.45,0.0,
1.0,168371.77,0.0,0.0,0.0,
0.0,149044.69,8957.3,10305.65,0.0,
1.0,166682.0,0.0,1620.0,0.0,
0.0,130457.95,10504.5,27212.34,0.0,
0.0,112421.45,15470.97,40260.75,0.0,
0.0,129864.73,19294.07,18867.59,0.0,
0.0,79246.4,31723.04,57035.8,0.0,
0.0,112421.46,10744.55,44750.36,0.0,
0.0,130343.72,10660.88,26838.05,0.0,
0.0,130457.96,33221.4,4070.56,0.0,
1.0,163550.02,0.0,3996.0,0.0,
0.0,112421.49,11304.01,43763.24,0.0,
0.0,130457.87,22262.03,14752.3,0.0,
1.0,156312.0,0.0,10977.91,0.0,
0.0,149050.77,9211.59,8996.66,0.0,
1.0,156312.0,0.0,10941.84,0.0,
1.0,166983.47,0.0,0.0,0.0,
0.0,149050.79,9218.4,8706.01,0.0,
1.0,166062.05,0.0,805.0,0.0,
1.0,166858.01,0.0,0.0,0.0,
0.0,112401.04,14467.33,39986.73,0.0,
1.0,163374.4,0.0,3456.0,0.0,
0.0,118177.59,21963.98,26687.81,0.0,
1.0,159457.99,7043.33,250.0,0.0,
0.0,153172.6,706.91,12859.07,0.0,
1.0,147546.47,0.0,19117.63,0.0,
1.0,158709.08,0.0,7935.7,0.0,
0.0,130589.91,18924.51,17105.0,0.0,
0.0,112421.45,9689.99,44461.33,0.0,
0.0,149050.66,9070.09,8430.14,0.0,
1.0,164424.0,0.0,2106.12,0.0,
0.0,153172.6,1122.17,12092.45,0.0,
0.0,112421.46,10562.83,43341.47,0.0,
0.0,149024.02,9204.61,8055.63,0.0,
0.0,112401.09,8605.65,45248.84,0.0,
0.0,112421.44,17293.78,36439.64,0.0,
1.0,166062.05,0.0,0.0,0.0,
0.0,117283.24,23560.82,25182.92,0.0,
0.0,130434.16,18930.96,16582.36,0.0,
0.0,130456.99,22872.83,12510.14,0.0,
0.0,130481.46,18776.99,16574.22,0.0,
0.0,129456.71,26862.89,9489.62,0.0,
0.0,117283.24,27923.92,20563.7,0.0,
0.0,116975.68,18646.53,30146.84,0.0,
1.0,162896.24,0.0,2797.16,0.0,
1.0,159457.94,5970.08,250.0,0.0,
0.0,135339.73,6750.17,23581.44,0.0,
1.0,164372.0,948.3,250.0,0.0,
0.0,121628.01,35356.22,8559.39,0.0,
0.0,112421.45,16685.31,36397.91,0.0,
0.0,130434.33,19744.98,15320.9,0.0,
1.0,162201.31,0.0,3281.0,0.0,
0.0,130481.58,23934.63,11063.7,0.0,
0.0,149050.79,4348.12,11975.06,0.0,
1.0,160180.98,0.0,5138.28,0.0,
0.0,130457.88,18253.35,16549.16,0.0,
0.0,112421.46,20737.03,32091.91,0.0,
0.0,112401.06,26020.84,26814.26,0.0,
0.0,130481.53,29413.73,5256.32,0.0,
1.0,154673.99,0.0,10474.88,0.0,
1.0,165104.4,0.0,0.0,0.0,
0.0,128123.97,27519.69,9450.73,0.0,
0.0,117283.26,21008.81,26777.77,0.0,
0.0,128123.95,22989.43,13781.92,0.0,
0.0,149755.35,6783.61,8238.23,0.0,
0.0,115125.18,22664.51,26982.29,0.0,
0.0,149023.98,8685.5,7015.5,0.0,
1.0,164444.2,0.0,250.0,0.0,
0.0,130170.34,23266.65,11220.89,0.0,
0.0,149050.79,8299.66,7288.47,0.0,
1.0,164372.01,0.0,250.0,0.0,
0.0,115946.22,20010.89,28583.36,0.0,
0.0,123192.11,33422.36,7919.83,0.0,
0.0,130457.91,969.91,33080.31,0.0,
0.0,130481.47,15181.65,18801.85,0.0,
1.0,163553.09,0.0,910.0,0.0,
1.0,136687.95,0.0,27703.24,0.0,
0.0,112401.03,6275.38,45706.61,0.0,
0.0,149050.67,6744.06,8553.95,0.0,
0.0,149050.52,5133.12,10105.28,0.0,
0.0,130457.97,7460.28,26359.58,0.0,
0.0,149050.56,8531.95,6686.94,0.0,
0.0,112401.08,8503.37,43361.56,0.0,
0.0,130457.79,13804.11,19824.13,0.0,
0.0,112421.43,10273.63,41389.18,0.0,
0.0,112380.71,15378.03,36228.44,0.0,
0.0,111663.34,5659.21,46662.54,0.0,
1.0,156027.31,0.0,7801.52,0.0,
0.0,123170.03,8049.95,32588.5,0.0,
0.0,112421.45,33142.82,18240.56,0.0,
0.0,149050.73,8430.59,6312.79,0.0,
0.0,123192.16,29220.92,11341.21,0.0,
0.0,117262.93,19565.41,26910.77,0.0,
0.0,130481.59,11289.53,21923.35,0.0,
0.0,133647.74,12325.08,17721.22,0.0,
1.0,159821.08,0.0,3865.0,0.0,
1.0,140865.17,15149.02,7671.15,0.0,
0.0,86840.0,64338.09,12204.65,0.0,
1.0,126984.0,7912.08,28484.68,0.0,
0.0,149044.62,12362.15,1896.71,0.0,
1.0,126984.0,8754.56,27528.98,0.0,
1.0,159457.26,0.0,3769.78,0.0,
1.0,124568.32,16171.43,22452.04,0.0,
0.0,130505.0,11418.4,21252.58,0.0,
1.0,126393.65,14998.89,21725.5,0.0,
0.0,130457.41,3204.78,29381.46,0.0,
1.0,162323.39,0.0,576.0,0.0,
0.0,123192.2,30298.13,9361.82,0.0,
0.0,112421.44,24554.06,25831.46,0.0,
1.0,162514.0,0.0,250.0,0.0,
0.0,112421.45,2763.35,47538.29,0.0,
0.0,112421.45,12145.84,38115.14,0.0,
0.0,134074.15,27608.58,948.65,0.0,
0.0,130481.59,27512.14,4624.97,0.0,
0.0,130457.94,11872.39,20224.33,0.0,
1.0,162240.46,0.0,250.0,0.0,
1.0,145321.6,0.0,17157.03,0.0,
1.0,123921.07,14954.69,23572.8,0.0,
1.0,157858.05,0.0,4570.77,0.0,
0.0,112421.44,28437.14,21492.18,0.0,
0.0,149045.04,10371.82,2910.47,0.0,
0.0,130481.55,21374.34,10465.24,0.0,
0.0,130476.39,26997.19,4786.04,0.0,
1.0,126984.0,8846.13,26369.31,0.0,
1.0,126984.0,8791.2,26415.41,0.0,
0.0,130457.96,17022.68,14697.87,0.0,
0.0,101345.76,25911.4,34916.62,0.0,
1.0,151554.0,0.0,10608.78,0.0,
0.0,114937.1,13579.72,33619.53,0.0,
1.0,158087.51,0.0,4048.67,0.0,
0.0,62712.06,27744.77,71656.45,0.0,
0.0,112421.43,42249.54,7403.2,0.0,
0.0,130481.51,9901.34,21530.54,0.0,
0.0,130457.87,29381.19,1900.57,0.0,
0.0,112421.41,9157.83,40149.71,0.0,
0.0,149023.9,0.0,12702.02,0.0,
1.0,143742.18,9629.56,8233.62,0.0,
0.0,49340.0,23771.27,88476.88,0.0,
1.0,150940.19,0.0,10615.19,0.0,
0.0,110242.93,9443.76,41750.39,0.0,
0.0,112421.44,16508.53,32456.89,0.0,
0.0,106065.17,11960.42,43327.55,0.0,
0.0,148909.65,9822.74,2563.88,0.0,
0.0,149023.93,4506.29,7765.49,0.0,
0.0,149050.77,8029.59,4137.52,0.0,
1.0,127477.29,3626.36,30105.51,0.0,
0.0,146125.06,8747.4,6327.53,0.0,
0.0,149050.55,5482.91,6599.29,0.0,
1.0,141621.16,1110.45,18360.34,0.0,
1.0,161044.0,0.0,0.0,0.0,
1.0,161031.61,0.0,0.0,0.0,
0.0,113225.29,19975.15,27801.57,0.0,
1.0,153902.71,0.0,7019.05,0.0,
0.0,130481.47,22400.73,8039.47,0.0,
1.0,159457.92,0.0,1425.0,0.0,
0.0,112416.8,7504.39,40874.41,0.0,
0.0,149104.13,6789.18,4879.59,0.0,
0.0,112155.05,39692.49,8888.06,0.0,
1.0,156306.93,502.02,3859.56,0.0,
0.0,106065.18,15781.31,38819.42,0.0,
1.0,126984.0,7362.66,26302.35,0.0,
1.0,126922.95,8791.2,24911.77,0.0,
0.0,109729.2,21925.24,28965.15,0.0,
1.0,146006.09,0.0,14600.63,0.0,
0.0,49340.01,30756.63,80440.06,0.0,
0.0,130481.51,22176.16,7814.1,0.0,
0.0,149990.75,7368.26,3056.16,0.0,
1.0,146186.13,5044.44,9024.61,0.0,
1.0,147766.97,8141.55,4299.82,0.0,
0.0,111499.51,12068.14,36620.48,0.0,
0.0,110880.9,4928.66,44283.61,0.0,
1.0,121916.96,11935.96,26226.99,0.0,
0.0,143467.09,7816.3,8691.36,0.0,
1.0,159457.99,0.0,508.75,0.0,
1.0,139079.51,0.0,20861.96,0.0,
0.0,130481.56,7419.47,22032.86,0.0,
0.0,86756.61,68004.76,5112.76,0.0,
1.0,124968.0,8687.52,26183.56,0.0,
0.0,149044.9,5117.89,5660.14,0.0,
0.0,130457.94,9257.55,20090.47,0.0,
0.0,128170.22,17717.63,13918.02,0.0,
1.0,159457.99,0.0,250.0,0.0,
1.0,159457.98,0.0,250.0,0.0,
0.0,111890.05,20662.03,27145.56,0.0,
0.0,112421.49,12583.72,34690.96,0.0,
0.0,112401.08,11294.21,35992.15,0.0,
1.0,159406.01,0.0,250.0,0.0,
1.0,159406.0,0.0,250.0,0.0,
0.0,130481.59,13471.01,15687.71,0.0,
0.0,149050.24,4271.63,6275.6,0.0,
1.0,159128.42,0.0,408.8,0.0,
0.0,130457.94,23750.0,5279.02,0.0,
0.0,130457.9,27371.96,1577.55,0.0,
0.0,86249.25,62010.44,11146.19,0.0,
0.0,130457.92,19437.51,9510.09,0.0,
0.0,149033.91,8527.94,1811.62,0.0,
0.0,106125.77,24894.01,28335.63,0.0,
0.0,112401.1,4590.88,42346.91,0.0,
0.0,106065.16,14721.43,38550.68,0.0,
1.0,159057.05,0.0,250.0,0.0,
0.0,112401.08,38948.78,7818.05,0.0,
0.0,149050.75,0.0,10074.61,0.0,
1.0,140546.92,4164.46,14373.91,0.0,
0.0,117303.52,9530.74,32245.9,0.0,
1.0,144582.9,0.0,14458.29,0.0,
0.0,130481.55,15137.51,13400.13,0.0,
0.0,112421.45,16626.65,29861.53,0.0,
